time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-29 00:00:00+00:00,,,1,1
2024-04-30 00:00:00+00:00,,,2,1
2024-05-06 00:00:00+00:00,,,2,1
2024-05-07 00:00:00+00:00,,,11,4
2024-05-08 00:00:00+00:00,,,18,4
2024-05-09 00:00:00+00:00,,,1,1
2024-05-10 00:00:00+00:00,,,2,2
