time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-09 00:00:00+00:00,,,9,1
2024-05-13 00:00:00+00:00,,,2,2
2024-05-16 00:00:00+00:00,,,9,1
2024-05-17 00:00:00+00:00,,,6,1
