url_path,views_total,views_unique
/NFDI4Microbiota/MetadataStandards/blob/develop-bole/Biological_Environmental/AnimalAssoc_BioEnv_Metadata.md,30,2
/NFDI4Microbiota/MetadataStandards,28,5
/NFDI4Microbiota/MetadataStandards/pulls,28,2
/NFDI4Microbiota/MetadataStandards/tree/main/Technical,26,5
/NFDI4Microbiota/MetadataStandards/blob/develop/Biological_Environmental/Human_BioEnv_Metadata.md,25,2
/NFDI4Microbiota/MetadataStandards/tree/develop-bole/Biological_Environmental,23,2
/NFDI4Microbiota/MetadataStandards/tree/develop/Biological_Environmental,16,3
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Genome_Technical_Metadata.md,16,2
/NFDI4Microbiota/MetadataStandards/pull/63,16,2
/NFDI4Microbiota/MetadataStandards/tree/main/Biological_Environmental,15,3
