time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-28 00:00:00+00:00,,,2,1
2024-07-29 00:00:00+00:00,1.0,1.0,7,2
2024-07-30 00:00:00+00:00,,,14,5
2024-07-31 00:00:00+00:00,,,4,2
2024-08-01 00:00:00+00:00,,,1,1
2024-08-02 00:00:00+00:00,,,8,2
2024-08-05 00:00:00+00:00,,,6,1
2024-08-06 00:00:00+00:00,,,8,2
2024-08-07 00:00:00+00:00,,,5,2
2024-08-08 00:00:00+00:00,,,2,1
2024-08-09 00:00:00+00:00,,,23,3
2024-08-10 00:00:00+00:00,,,2,2
