time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-24 00:00:00+00:00,,,1,1
2024-06-25 00:00:00+00:00,1.0,1.0,13,1
2024-06-26 00:00:00+00:00,,,15,3
2024-07-01 00:00:00+00:00,,,2,1
2024-07-02 00:00:00+00:00,,,5,1
2024-07-03 00:00:00+00:00,,,4,1
2024-07-04 00:00:00+00:00,,,23,3
2024-07-05 00:00:00+00:00,,,7,1
2024-07-07 00:00:00+00:00,,,1,1
