time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-04 00:00:00+00:00,,,12,3
2024-06-05 00:00:00+00:00,,,4,3
2024-06-06 00:00:00+00:00,,,7,2
2024-06-07 00:00:00+00:00,,,1,1
2024-06-10 00:00:00+00:00,,,8,4
2024-06-11 00:00:00+00:00,1.0,1.0,1,1
2024-06-12 00:00:00+00:00,,,5,3
2024-06-13 00:00:00+00:00,,,5,3
2024-06-14 00:00:00+00:00,,,57,1
2024-06-15 00:00:00+00:00,,,3,1
2024-06-17 00:00:00+00:00,,,21,2
