url_path,views_total,views_unique
/NFDI4Microbiota/MetadataStandards,30,9
/NFDI4Microbiota/MetadataStandards/tree/main/Biological_Environmental,20,2
/NFDI4Microbiota/MetadataStandards/tree/main/Technical,20,1
/NFDI4Microbiota/MetadataStandards/blob/main/Biological_Environmental/Human_BioEnv_Metadata.md,16,2
/NFDI4Microbiota/MetadataStandards/issues,16,1
/NFDI4Microbiota/MetadataStandards/commits/main,14,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Amplicon_Technical_Metadata.md,12,4
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Metabolome_Technical_Metadata.md,12,1
/NFDI4Microbiota/MetadataStandards/blob/main/Biological_Environmental/AnimalAssoc_BioEnv_Metadata.md,10,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Genome_Technical_Metadata.md,8,2
