url_path,views_total,views_unique
/NFDI4Microbiota/MetadataStandards,23,13
/NFDI4Microbiota/MetadataStandards/blob/main/images/CategoryFrameworkSlides_LabCultureExample_mb.gif,5,2
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Genome_Technical_Metadata.md,4,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Metagenome_Technical_Metadata.md,3,1
/NFDI4Microbiota/MetadataStandards/tree/main,2,1
/NFDI4Microbiota/MetadataStandards/actions,1,1
/NFDI4Microbiota/MetadataStandards/blob/main/images/CategoryFlowchart.JPG,1,1
/NFDI4Microbiota/MetadataStandards/blob/main/images/CategoryFrameworkSlides_HumanGutExample_mb.gif,1,1
/NFDI4Microbiota/MetadataStandards/edit/main/README.md,1,1
/NFDI4Microbiota/MetadataStandards/issues,1,1
