url_path,views_total,views_unique
/NFDI4Microbiota/MetadataStandards/blob/70cbc79c36c1eff6e5d080b38a1dda02336bc130/Technical/Metagenome_Technical_Metadata.md,30,9
/NFDI4Microbiota/MetadataStandards/blob/main/Biological_Environmental/Human_BioEnv_Metadata.md,30,8
/NFDI4Microbiota/MetadataStandards/issues,24,7
/NFDI4Microbiota/MetadataStandards,21,12
/NFDI4Microbiota/MetadataStandards/blob/main/Biological_Environmental/PlantAssoc_BioEnv_Metadata.md,16,2
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Genome_Technical_Metadata.md,11,2
/NFDI4Microbiota/MetadataStandards/blob/main/images/Overview24June2022.jpg,11,1
/NFDI4Microbiota/MetadataStandards/tree/main/Biological_Environmental,9,3
/NFDI4Microbiota/MetadataStandards/blob/70cbc79c36c1eff6e5d080b38a1dda02336bc130/Technical/Genome_Technical_Metadata.md,8,3
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Data_Transfer_Data_Integrity.md,8,2
