time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-18 00:00:00+00:00,1.0,1.0,,
2024-04-19 00:00:00+00:00,68.0,11.0,4.0,2.0
2024-04-21 00:00:00+00:00,1.0,1.0,,
2024-04-22 00:00:00+00:00,15.0,6.0,,
2024-04-26 00:00:00+00:00,,,1.0,1.0
2024-04-28 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-05-01 00:00:00+00:00,,,1.0,1.0
