time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-18 00:00:00+00:00,,,36,1
2024-09-19 00:00:00+00:00,,,8,2
2024-09-25 00:00:00+00:00,,,21,1
2024-09-28 00:00:00+00:00,,,15,1
