url_path,views_total,views_unique
/ClavelLab/genome-assembly,3,2
/ClavelLab/genome-assembly/blob/main/workflow/rules/quality_check.smk,3,1
/ClavelLab/genome-assembly/tree/main,3,1
/ClavelLab/genome-assembly/tree/main/config,3,1
/ClavelLab/genome-assembly/tree/main/workflow,3,1
/ClavelLab/genome-assembly/tree/main/workflow/rules,3,1
/ClavelLab/genome-assembly/issues,2,2
/clavellab/genome-assembly,2,1
/ClavelLab/genome-assembly/blob/main/config/config.yaml,2,1
/ClavelLab/genome-assembly/blob/main/config/demo.tsv,2,1
