url_path,views_total,views_unique
/ClavelLab/genome-assembly/tree/main/workflow/rules,16,1
/ClavelLab/genome-assembly/blob/main/workflow/rules/assembly.smk,9,2
/ClavelLab/genome-assembly/tree/main/workflow,8,1
/ClavelLab/genome-assembly,7,3
/ClavelLab/genome-assembly/blob/main/workflow/rules/filtering.smk,4,1
/ClavelLab/genome-assembly/blob/main/config/README.md,3,1
/ClavelLab/genome-assembly/blob/main/config/demo.tsv,2,1
/ClavelLab/genome-assembly/blob/main/workflow/rules/common.smk,2,1
/ClavelLab/genome-assembly/blob/main/workflow/rules/quality_check.smk,2,1
/ClavelLab/genome-assembly/tree/main/workflow/schemas,2,1
