time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-17 00:00:00+00:00,,,3,1
2024-07-19 00:00:00+00:00,,,25,1
2024-07-23 00:00:00+00:00,,,10,2
2024-07-24 00:00:00+00:00,,,6,2
