url_path,views_total,views_unique
/ClavelLab/genome-assembly,8,6
/ClavelLab/genome-assembly/tree/main/config,3,3
/ClavelLab/genome-assembly/blob/main/.snakemake-workflow-catalog.yml,2,2
/ClavelLab/genome-assembly/blob/main/workflow/rules/assembly.smk,2,2
/ClavelLab/genome-assembly/tree/main,2,2
/ClavelLab/genome-assembly/tree/main/workflow,2,2
/ClavelLab/genome-assembly/tree/main/workflow/rules,2,2
/ClavelLab/genome-assembly/blob/main/config/config.yaml,1,1
/ClavelLab/genome-assembly/blob/main/config/demo.tsv,1,1
/ClavelLab/genome-assembly/blob/main/config/README.md,1,1
