url_path,views_total,views_unique
/ClavelLab/genome-assembly/tree/main/workflow,15,2
/ClavelLab/genome-assembly/tree/main/workflow/scripts,8,2
/ClavelLab/genome-assembly/blob/main/config/README.md,7,2
/ClavelLab/genome-assembly/tree/main/workflow/rules,6,2
/ClavelLab/genome-assembly/tree/main/workflow/schemas,6,2
/ClavelLab/genome-assembly,5,5
/ClavelLab/genome-assembly/blob/main/workflow/schemas/samples.schema.yaml,5,2
/ClavelLab/genome-assembly/tree/main/resources/demo,5,2
/ClavelLab/genome-assembly/tree/main/workflow/envs,5,1
/ClavelLab/genome-assembly/blob/main/TODO.md,4,2
