time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-14 00:00:00+00:00,,,10,2
2025-01-15 00:00:00+00:00,,,1,1
2025-01-21 00:00:00+00:00,2.0,1.0,1,1
2025-01-23 00:00:00+00:00,,,1,1
