time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,,,3,1
2024-06-02 00:00:00+00:00,,,12,2
2024-06-09 00:00:00+00:00,,,3,1
2024-06-10 00:00:00+00:00,,,25,2
2024-06-11 00:00:00+00:00,,,11,1
2024-06-12 00:00:00+00:00,,,1,1
2024-06-13 00:00:00+00:00,6.0,5.0,27,1
2024-06-14 00:00:00+00:00,1.0,1.0,1,1
