time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,1.0,1.0,1,1
2024-08-20 00:00:00+00:00,1.0,1.0,1,1
2024-08-21 00:00:00+00:00,,,29,1
2024-08-23 00:00:00+00:00,,,10,2
2024-08-25 00:00:00+00:00,,,2,1
2024-08-27 00:00:00+00:00,,,9,5
