time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-06 00:00:00+00:00,,,5.0,1.0
2024-11-07 00:00:00+00:00,1.0,1.0,6.0,2.0
2024-11-08 00:00:00+00:00,,,15.0,4.0
2024-11-11 00:00:00+00:00,,,4.0,1.0
2024-11-13 00:00:00+00:00,1.0,1.0,,
2024-11-14 00:00:00+00:00,,,1.0,1.0
2024-11-15 00:00:00+00:00,,,1.0,1.0
2024-11-16 00:00:00+00:00,1.0,1.0,9.0,1.0
