time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,,,1,1
2025-03-24 00:00:00+00:00,,,7,4
2025-03-26 00:00:00+00:00,,,1,1
2025-03-31 00:00:00+00:00,,,2,2
2025-04-01 00:00:00+00:00,,,8,4
2025-04-02 00:00:00+00:00,,,2,2
