time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-28 00:00:00+00:00,,,11,1
2024-07-29 00:00:00+00:00,,,21,3
2024-07-30 00:00:00+00:00,,,7,2
2024-08-05 00:00:00+00:00,,,8,1
