time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-18 00:00:00+00:00,1.0,1.0,14.0,3.0
2024-04-21 00:00:00+00:00,,,14.0,1.0
2024-04-22 00:00:00+00:00,1.0,1.0,,
2024-04-25 00:00:00+00:00,,,49.0,2.0
2024-05-01 00:00:00+00:00,,,1.0,1.0
