time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-03 00:00:00+00:00,,,1,1
2025-01-06 00:00:00+00:00,,,7,1
2025-01-09 00:00:00+00:00,,,3,3
2025-01-11 00:00:00+00:00,,,17,1
