time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,,,60.0,2.0
2024-07-27 00:00:00+00:00,1.0,1.0,,
2024-07-28 00:00:00+00:00,,,11.0,1.0
2024-07-29 00:00:00+00:00,,,21.0,3.0
2024-07-30 00:00:00+00:00,,,7.0,2.0
2024-08-05 00:00:00+00:00,,,8.0,1.0
