time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-06 00:00:00+00:00,,,3,2
2024-06-10 00:00:00+00:00,1.0,1.0,1,1
2024-06-11 00:00:00+00:00,1.0,1.0,4,1
2024-06-12 00:00:00+00:00,1.0,1.0,4,3
2024-06-13 00:00:00+00:00,,,9,3
2024-06-14 00:00:00+00:00,1.0,1.0,17,2
2024-06-16 00:00:00+00:00,3.0,1.0,1,1
2024-06-17 00:00:00+00:00,,,1,1
