time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-11 00:00:00+00:00,44.0,8.0,120.0,3.0
2024-10-12 00:00:00+00:00,2.0,2.0,,
2024-10-14 00:00:00+00:00,12.0,1.0,49.0,7.0
2024-10-15 00:00:00+00:00,1.0,1.0,8.0,3.0
2024-10-17 00:00:00+00:00,,,1.0,1.0
2024-10-18 00:00:00+00:00,1.0,1.0,,
2024-10-20 00:00:00+00:00,,,1.0,1.0
2024-10-23 00:00:00+00:00,,,2.0,1.0
2024-10-24 00:00:00+00:00,,,1.0,1.0
