url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,15,7
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/02-contributing.md,14,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,10,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Resources/02-external-training-resources.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Software-Development/01-smp.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/01-introduction.md,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_RDM-Plan,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_bibliography/references.bib,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Collect/13-data-qc.md,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Process/14-data-organization.md,4,1
