url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,38,11
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,32,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_How-We-Operate,28,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_How-We-Operate/01-governance-workflows.md,16,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/206,15,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,15,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/c9915e3cce4dac3b16d762f343c7c87e4caa46df/docs/_How-We-Operate/01-governance-workflows.md,12,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_How-We-Operate/01-training-guidelines.md,12,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/206/files,11,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_How-We-Operate/00-N4M-intro.md,10,1
