url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,9,5
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Resources/02-external-training-resources.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Software-Development/01-smp.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Collect/13-data-qc.md,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Process/14-data-organization.md,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/01-rd.md,3,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Research-Data-Management,3,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_bibliography/references.bib,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/01-introduction.md,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/02-contributing.md,2,1
