time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-05 00:00:00+00:00,,,3.0,2.0
2024-09-06 00:00:00+00:00,,,2.0,1.0
2024-09-10 00:00:00+00:00,1.0,1.0,2.0,1.0
2024-09-11 00:00:00+00:00,484.0,40.0,719.0,8.0
2024-09-12 00:00:00+00:00,255.0,32.0,914.0,6.0
2024-09-13 00:00:00+00:00,74.0,10.0,128.0,3.0
2024-09-14 00:00:00+00:00,1.0,1.0,,
2024-09-15 00:00:00+00:00,1.0,1.0,,
2024-09-16 00:00:00+00:00,1.0,1.0,,
2024-09-17 00:00:00+00:00,6.0,3.0,3.0,1.0
