time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-13 00:00:00+00:00,,,17,2
2024-05-14 00:00:00+00:00,,,24,4
2024-05-15 00:00:00+00:00,,,51,2
2024-05-16 00:00:00+00:00,,,2,1
2024-05-17 00:00:00+00:00,,,6,3
2024-05-18 00:00:00+00:00,,,5,2
2024-05-20 00:00:00+00:00,,,1,1
2024-05-21 00:00:00+00:00,1.0,1.0,9,3
2024-05-22 00:00:00+00:00,10.0,3.0,94,4
2024-05-23 00:00:00+00:00,40.0,8.0,204,5
2024-05-24 00:00:00+00:00,,,1,1
2024-05-25 00:00:00+00:00,1.0,1.0,3,1
