url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,21,11
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,12,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/24-aruna-object-storage.md,7,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Experimental-Procedure-Standards-SOPs,7,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,6,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Research-Data-Management,5,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/17-data-standardisation.md,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Standard-Operating-Procedures/01-collection-and-storage.md,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,4,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/actions,4,3
