url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,47,9
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,27,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,22,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/280,18,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/compare/main...UParmaksiz:nfdi4microbiota-knowledge-base:patch-3,12,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/282,11,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Preserve/25-digital-preservation.md,8,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/280/files,7,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/02-contributing.md,6,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/280/conflicts,6,2
