url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Preserve/25-digital-preservation.md,10,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,8,6
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/04-fair.md,6,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/02-contributing.md,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,3,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/217,2,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/01-introduction.md,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/index.md,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/README.md,2,1
