url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,20,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,11,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/compare/main...UParmaksiz:nfdi4microbiota-knowledge-base:patch-3,8,5
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/01-introduction.md,7,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/branches,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Reproducible-Data-Analysis/04-resources.md,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/assets,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/_layouts,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/274,3,1
