url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,11,7
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/206,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Software-Development/02-toolsurvey.md,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/_config.yml,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/26-licenses.md,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/Makefile,3,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/d7941e8fa88423ce092735e3d75e87696a3188ec/_config.yml,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/02-contributing.md,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/commits/main/_config.yml,2,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Research-Data-Management,2,1
