url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,71,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,40,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,32,7
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_bibliography/references.bib,24,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,22,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/03-md.md,19,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Experimental-Procedure-Standards-SOPs/02-external-sops.md,18,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Preserve/25-digital-preservation.md,17,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/03-contributors.md,16,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Experimental-Procedure-Standards-SOPs/01-introduction.md,16,1
