url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,26,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,16,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/205,9,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,9,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/205/files,9,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/compare/main...babs1984-patch-1,8,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/206,7,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Research-Data-Management,7,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Experimental-Procedure-Standards-SOPs,7,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,6,3
