url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,40,5
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,35,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,23,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/260,19,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Getting-Started/01-introduction.md,8,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/254,5,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Reproducible-Data-Analysis/04-resources.md,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/assets,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,4,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/_layouts,4,2
