url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,21,7
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/280,9,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,8,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,8,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_RDM-Preserve/25-digital-preservation.md,6,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_How-We-Operate/01-governance-workflows.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/.github/workflows/jekyll.yml,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_bibliography/references.bib,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/282,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main,4,3
