url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,55,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,37,8
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pulls,24,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/260,9,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/234,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/290,5,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/254,5,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/pull/252,5,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/284,4,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues/292,4,1
