url_path,views_total,views_unique
/NFDI4Microbiota/nfdi4microbiota-knowledge-base,20,11
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/babs1984-patch-1/docs/_How-We-Operate/01-governance-workflows.md,14,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs,12,3
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/babs1984-patch-1/docs/_How-We-Operate,10,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/24-aruna-object-storage.md,7,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Experimental-Procedure-Standards-SOPs,7,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/issues,6,4
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/babs1984-patch-1/docs/_How-We-Operate/00-N4M-intro.md,6,1
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/tree/main/docs/_Research-Data-Management,5,2
/NFDI4Microbiota/nfdi4microbiota-knowledge-base/blob/main/docs/_Research-Data-Management/17-data-standardisation.md,5,1
